"ArticleUrl";"Type";"Title";"Intro";"Heading";"PublishDate";"Style";"IsPlus";"filename"
"https://www.manager-magazin.de/harvard/management/welche-aufgaben-ein-ceo-in-der-unternehmensfuehrung-hat-a-00000000-0002-0001-0000-000065744708";"news";"Was ein CEO tun muss";"Die Erwartungen an Vorstandschefs sind hoch, trotzdem ist unklar, was eigentlich ihre wichtigsten Aufgaben sind. Auf der Basis von Gesprächen mit dem Managementguru Peter Drucker und seiner langjährigen Erfahrung an der Spitze von Procter & Gamble hat Alan G. Lafley eine Anleitung für Konzernchefs entwickelt.";"Führung";"2020-07-07 13:40:18";"default";TRUE;"no453_news_plus_2020-07-07H13-40-18.png"
"https://www.manager-magazin.de/unternehmen/lobbyismus-der-kampf-um-die-staatsmilliarden-beginnt-erst-a-00000000-0002-0001-0000-000171738366";"opinion";"Warum der Lobbykampf um die Staatsmilliarden erst beginnt";"Die Kampagne um die Abwrackprämie ist gescheitert. Doch der Subventionstopf ist voll, es ist noch viel zu verteilen.&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;";"Die Ökonomie des Lobbyismus";"2020-06-25 10:00:00";"default";TRUE;"no454_opinion_plus_2020-06-25H10-00-00.png"
"https://www.spiegel.de/gesundheit/arbeitsteilung-in-der-beziehung-und-der-familie-tipps-von-der-paartherapeutin-a-10e90048-0482-42fa-8dcd-134bee7ef979";"highlight";"So gelingt Paaren die Arbeitsteilung im Alltag";"Sie kocht, putzt und organisiert. Er erwartet, dass man ihm Aufträge erteilt. Beide sind unzufrieden. Wie geht es besser? Die Psychologin Berit Brockhausen gibt Antworten.";"Strategien für ein stressfreies Familienleben";"2020-02-05 17:09:49";"default";TRUE;"no455_highlight_plus_2020-02-05H17-09-49.png"
"https://www.spiegel.de/psychologie/choleriker-am-arbeitsplatz-so-geht-man-mit-dem-konflikt-um-a-a9a3e012-95ef-43f4-8f65-74a0fa11ac44";"highlight";"Wenn mein Kollege ein Choleriker ist";"Ein Büronachbar von Herrn S. flucht und motzt und vergiftet die Stimmung am Arbeitsplatz. Konfliktberaterin Ursula Wawrzinek sagt, wie man die Situation entspannt.";"Wie sage ich es? – Die Ratgeber-Kolumne";"2020-02-22 06:06:13";"default";TRUE;"no456_highlight_plus_2020-02-22H06-06-13.png"
"https://www.spiegel.de/gesundheit/corona-koennen-die-freibaeder-im-sommer-oeffnen-a-3efd418b-50e9-4bde-a84f-51625214c8ab";"highlight";"Der Pandemieplan für Deutschlands Freibäder";"Wie können Badbetreiber in der Krise ihr Sommergeschäft retten? Eine Erklärung in Grafiken.";"Abstand, Hygiene, Verhaltensregeln";"2020-05-04 23:09:13";"default";TRUE;"no457_highlight_plus_2020-05-04H23-09-13.png"
"https://www.spiegel.de/geschichte/schlacht-auf-dem-lechfeld-als-otto-der-grosse-ueberraschende-hilfe-von-oben-bekam-a-00000000-0002-0001-0000-000170928469";"news";"Als Otto der Große überraschende Hilfe von oben bekam";"Der Sieg König Ottos gegen die Ungarn im Jahr 955 wurde zur Geburtsstunde des Heiligen Römischen Reiches verklärt. Laut Chronisten waren göttliche Mächte im Spiel. Doch was passierte tatsächlich?";"Schlacht auf dem Lechfeld";"2020-07-02 11:21:08";"default";TRUE;"no458_news_plus_2020-07-02H11-21-08.png"
"https://www.spiegel.de/politik/deutschland/ursula-von-der-leyen-wie-ein-oberst-die-berateraffaere-ins-rollen-brachte-a-00000000-0002-0001-0000-000169356797";"news";"Wie das Verteidigungsministerium zur Goldgrube für McKinsey wurde";"Ursula von der Leyen muss vor dem Untersuchungsausschuss aussagen. Vertrauliche Unterlagen zeigen, wie die Auftragsvergabe bei der Bundeswehr unter ihrer Führung außer Kontrolle geriet.";"Berateraffäre um Ursula von der Leyen";"2020-02-07 17:00:00";"default";TRUE;"no459_news_plus_2020-02-07H17-00-00.png"
"https://www.spiegel.de/geschichte/martin-walser-ueber-das-kriegsende-1945-ein-sommer-wie-seither-kein-anderer-a-ae085dd4-53f1-45fd-9d95-03c255cf6492";"opinion";"Ich habe nicht gehorcht. Aber aus diesem Grund habe ich überlebt";"Ich war bei den Gebirgsjägern. Der Major unseres Haufens hat gebrüllt: \"\"Ein deutscher Soldat ergibt sich nicht!\"\" Da hat ein Leutnant zu mir und zwei anderen gesagt: \"\"Das wird hier nichts mehr, wir hauen ab.\"\"";"Martin Walser erinnert sich an den Sommer 1945";"2020-06-28 14:29:06";"default";TRUE;"no460_opinion_plus_2020-06-28H14-29-06.png"
"https://www.spiegel.de/wirtschaft/bertelsmann-studie-zur-niedrigzinspolitik-die-ezb-ist-besser-als-ihr-ruf-a-f930c087-9a0f-41fc-b3d5-ce68f5f1295e";"opinion";"Die EZB ist besser als ihr Ruf";"Fördern Zinssenkungen und Ankäufe von Staatsanleihen den Reformstau in den EU-Mitgliedsländern? Nein! Eine Untersuchung der Bertelsmann-Stiftung zeigt, wie wirksam die Maßnahmen der Europäischen Zentralbank sein können.";"Neue Studie zur Niedrigzinspolitik";"2020-07-01 05:00:00";"default";TRUE;"no461_opinion_plus_2020-07-01H05-00-00.png"
"https://www.spiegel.de/politik/deutschland/arbeiterwohlfahrt-schon-wieder-selbstbedienung-ein-dienstwagen-mit-330-ps-a-00000000-0002-0001-0000-000169240282";"news";"Ein Dienstwagen mit 330 PS";"Teure Dienstwohnungen, exorbitante Gehälter für Führungskräfte, Vetternwirtschaft: Nach Hessen weitet sich der Awo-Skandal auf den Landesverband Thüringen aus.";"Schon wieder Selbstbedienung bei der Arbeiterwohlfahrt";"2020-01-31 17:00:00";"default";TRUE;"no462_news_plus_2020-01-31H17-00-00.png"
