"ArticleUrl";"Type";"Title";"Intro";"Heading";"PublishDate";"Style";"IsPlus";"filename"
"https://www.spiegel.de/politik/ausland/syrien-russischer-vorschlag-fuer-humanitaere-hilfe-scheitert-im-uno-sicherheitsrat-a-56794f8e-79f3-4ff7-8c20-45b0167f5a7d";"news";"Auch russischer Vorschlag scheitert im Uno-Sicherheitsrat";"Erst legte Russland ein Veto gegen die Verlängerung der Hilfen für Syrien ein. Dann lehnte eine große Mehrheit im Uno-Sicherheitsrat Moskaus Gegenvorschlag ab. Kann eine deutsch-belgische Initiative das Programm retten?";"Humanitäre Hilfe für Syrien";2020-07-11 06:59:00;"default";FALSE;"no1_news_free_2020-07-11H06-59-00.png"
"https://www.spiegel.de/gesundheit/zecken-in-deutschland-drk-warnt-nach-mildem-winter-a-e0c6379a-ca79-4865-a17a-c1c84a96db89";"highlight";"Die Zecken sind zurück";"Es ist wieder Zeckensaison. Nach dem milden Winter warnt das Deutsche Rote Kreuz, dass diesen Sommer mit besonders vielen Blutsaugern zu rechnen ist.";"Risiko beim Spaziergang";2020-05-21 12:34:23;"default";FALSE;"no2_highlight_free_2020-05-21H12-34-23.png"
"https://www.manager-magazin.de/ueber-uns/boeing-daimler-martin-zielke-das-war-freitag-3-7-2020-a-f2dfec25-aa09-4a26-8a11-e4eecd9fe989";"opinion";"Der Tag mit dem Abgang des Commerzbank-Chefs";"Jeden Abend fassen wir die wichtigsten Wirtschaftsnews des Tages zusammen. Heute mit dem lauten Abgang von Martin Zielke und dem leisen Ende der Boeing 747.";"Newsletter \"\"Der Tag\"\"";2020-07-03 16:33:00;"default";FALSE;"no3_opinion_free_2020-07-03H16-33-00.png"
"https://www.spiegel.de/wirtschaft/soziales/corona-rezession-truegerische-boomsignale-kolumne-a-ae2456b4-bc6b-4666-8ebf-49927a0a94cb";"opinion";"Trügerische Boomsignale";"Erst gab es für Deutschlands Wirtschaft in der Coronakrise immer neue historische Absturzrekorde. Jetzt vermelden Auguren plötzlich Rekordanstiege. Wird alles gut? Vorsicht, Täuschung.";"Corona-Rezession";2020-06-26 13:00:39;"default";FALSE;"no4_opinion_free_2020-06-26H13-00-39.png"
"https://www.spiegel.de/reise/reise-podcasts-urlaub-fuer-die-ohren-a-072f6bad-8264-4ff9-8a8c-39a7861cea09";"highlight";"Dem Rauschen lauschen";"Wenn die Welt auf Wohnzimmergröße schrumpft, lenken Podcasts wunderbar ab: Man kann Aussteigern zuhören, bekommt Tipps für den 30-Tage-Urlaub - und für Ziele nach der Krise. Zehn ausgewählte Podcasts im Überblick.";"Reise-Podcasts";2020-04-10 18:28:17;"default";FALSE;"no5_highlight_free_2020-04-10H18-28-17.png"
"https://www.spiegel.de/reise/deutschland/deutschland-acht-tipps-fuer-versteckte-wanderungen-a-6f6a4bf1-ac57-49fb-b6ad-af1ac9cd7475";"highlight";"Abseits der Pfade";"Sie sehnen sich nach ganz viel Natur - an Orten, die nicht hoffnungslos überlaufen sind? Acht Wanderrouten von Berlin bis ins Allgäu.";"Acht versteckte Wanderungen in Deutschland";2020-05-08 08:22:00;"default";FALSE;"no6_highlight_free_2020-05-08H08-22-00.png"
"https://www.spiegel.de/kultur/corona-gesunder-egoismus-bedeutet-an-andere-zu-denken-kolumne-a-4cf1953b-344f-4702-babc-0511c88ef2e4";"opinion";"Eine Welt ohne Masken";"Die Pandemie gibt uns die Chance, endlich zu erkennen, was wahren Erfolg ausmacht: Glücklich ist nicht, wer materielle Güter anhäuft, sondern wer gute menschliche Beziehungen hat. Gesunder Egoismus bedeutet, an andere zu denken.";"Gesunder Egoismus";2020-07-12 15:41:34;"default";FALSE;"no7_opinion_free_2020-07-12H15-41-34.png"
"https://www.spiegel.de/psychologie/baby-boomer-wird-man-im-alter-automatisch-konservativ-die-midlife-kolumne-a-813a0eff-bc58-48c4-959c-fbcd4eac569c";"opinion";"Werden wir altersbedingt Rechtsabbieger?";"Jugend ist progressiv, Alter konservativ, sagt man. Muss das so sein? Soziologen haben eine Erklärung, warum so viele Babyboomer plötzlich den inneren Rechtsruck vollziehen.";"Alter! - Die Midlife-Kolumne";2020-06-09 15:00:08;"default";FALSE;"no8_opinion_free_2020-06-09H15-00-08.png"
"https://www.spiegel.de/stil/maison-lesage-sie-machen-den-stich-a-c4fa1827-3042-4b75-940f-df6ffbd95ba1";"highlight";"Sie machen den Stich";"Mit seinen Stickereien lieferte das Maison Lesage das Feuerwerk für die Haute Couture. In rund hundert Jahren Firmengeschichte wurde der Familienbetrieb zum wichtigen Partner vieler Pariser Modehäuser.";"Modekunst aus Frankreich";2020-05-17 07:48:29;"default";FALSE;"no9_highlight_free_2020-05-17H07-48-29.png"
"https://www.spiegel.de/stil/ideen-fuer-den-balkon-so-holen-sie-das-beste-aus-ihrem-balkon-a-76dcd11f-8315-4c02-baa9-bf8ee007a00a";"highlight";"Auf den Balkon gekommen";"Jedes Jahr Geranien pflanzen? Balkone können so viel individueller sein: Sechs Tipps und Projekte für Einsteiger und Fortgeschrittene. Vom Familienmenschen bis zum Pilzliebhaber.";"Experten geben Tipps";2020-05-31 10:44:15;"default";FALSE;"no10_highlight_free_2020-05-31H10-44-15.png"
"https://www.spiegel.de/netzwelt/netzpolitik/horst-seehofers-misslungener-pr-stunt-a-f21b4fc0-1fd3-4ecb-84ef-d0420a2fa4d7";"opinion";"Horst Seehofers misslungener PR-Stunt";"Die Drohung des Innenministers, eine Journalistin anzuzeigen, könnte ein politischer Kommunikationstrick sein. Doch er funktioniert diesmal nicht - und wird nun für Seehofer zur selbst gestellten Falle.";"Agenda Cutting";2020-06-24 13:13:00;"default";FALSE;"no11_opinion_free_2020-06-24H13-13-00.png"
"https://www.spiegel.de/reise/trends-bei-klettersteigen-familien-turnen-herum-und-haben-einen-riesenspass-a-0c5b7d85-1cad-4e47-9bf2-a4e81df4ebec";"highlight";"\"\"Familien turnen herum und haben einen Riesenspaß\"\"";"Klettern ist nur für Profis? Nicht immer: Über Klettersteige kommen auch Laien an den Fels. Kurt Schall hat eine Skala für den Schwierigkeitsgrad erfunden - er erzählt vom Boom und aktuellen Trends.";"Trends bei Klettersteigen";2020-06-06 05:39:43;"default";FALSE;"no12_highlight_free_2020-06-06H05-39-43.png"
"https://www.spiegel.de/politik/ausland/corona-neuinfektionen-steigen-in-den-usa-die-amerikanische-katastrophe-a-adfe0e46-e907-4dea-9cd3-a16c70867b53";"opinion";"Die amerikanische Katastrophe";"In den USA steigt die Zahl der Neuinfektionen mit dem Coronavirus wieder dramatisch an. Dafür sind vor allem der Präsident und seine Groupies in den Bundesstaaten verantwortlich.";"Anstieg von Corona-Fällen";2020-06-25 18:40:17;"default";FALSE;"no13_opinion_free_2020-06-25H18-40-17.png"
"https://www.spiegel.de/politik/ausland/verfassungsvotum-in-russland-lupenreine-manipulation-a-97185e64-075e-445c-9477-9dd066367da4";"opinion";"Lupenreine Manipulation";"Wladimir Putin hat bekommen, was er wollte: Er kann bis 2036 Präsident bleiben - und immer sagen, das Volk habe es so gewollt. Das ist zynisch.";"Russlands Verfassungsvotum";2020-07-02 11:19:00;"default";FALSE;"no14_opinion_free_2020-07-02H11-19-00.png"
"https://www.spiegel.de/psychologie/corona-krise-warum-faellt-es-uns-so-schwer-unser-verhalten-zu-veraendern-a-c8af643a-fcda-447d-a80b-d547fa7b78f4";"highlight";"Warum fallen wir so schnell zurück in alte Verhaltensweisen?";"Gerade dachten wir noch, Corona verändert alles. Und jetzt? Der Psychoanalytiker Hans-Jürgen Wirth erklärt, warum wir die neue Realität nicht wahrhaben wollen - und empfiehlt der Gesellschaft eine Therapie.";"Coronakrise - war da was?";2020-07-02 18:12:09;"default";FALSE;"no15_highlight_free_2020-07-02H18-12-09.png"
"https://www.spiegel.de/kultur/george-floyd-proteste-weltweite-demonstrationen-gegen-rassismus-warum-jetzt-a-572b2149-6e64-49c7-b12a-b37fa3fb3da7";"opinion";"Warum jetzt?";"Auch in Deutschland protestieren plötzlich viele gegen Polizeigewalt und Rassismus. Auch hier ausgelöst durch der Tod von George Floyd - aber nicht allein.";"Weltweite Proteste gegen Rassismus";2020-06-07 14:52:38;"default";FALSE;"no16_opinion_free_2020-06-07H14-52-38.png"
"https://www.spiegel.de/sport/fussball/bundesliga-neustart-ich-fuehle-nichts-kommentar-a-03c58b40-b508-4e42-9665-83ec2b07f8a2";"opinion";"Ich fühle nichts";"Die Bundesliga geht bald wieder los. Fußballfans sollten sich eigentlich darüber freuen. Warum fällt das so schwer?";"Bundesliga-Neustart";2020-05-09 10:18:04;"default";FALSE;"no17_opinion_free_2020-05-09H10-18-04.png"
"https://www.manager-magazin.de/finanzen/boerse/dax-aktueller-bericht-von-der-boerse-mit-aktien-und-euro-kurs-a-ad511689-d1c9-4bef-b33b-ec5ec5ec1f1e";"news";"Dax klar im Plus, Wirecard und Conti gefragt";"Erste Eckdaten aus den Unternehmenszentralen ermutigen Anleger darin, dass die Auswirkungen der Corona-Krise im zweiten Quartal doch nicht so schlimm waren wie befürchtet. Besonders gefragt sind die Papiere von Conti und Wirecard. Zudem legen die Ölpreise nach Berichten über eine mögliche Anhebung der Fördermenge wieder zu.";"Börse";2020-07-13 09:31:00;"default";FALSE;"no18_news_free_2020-07-13H09-31-00.png"
"https://www.spiegel.de/panorama/justiz/indonesien-65-jaehriger-soll-mehr-als-300-maedchen-missbraucht-haben-a-892edac2-5140-4227-8218-694cd747a3a7";"news";"65-Jähriger soll mehr als 300 Mädchen missbraucht haben";"Die Polizei in Indonesien hat einen Mann gefasst, der sich an Hunderten Kindern und Jugendlichen vergangen haben soll. Etliche Taten zeichnete er offenbar auf. Ihm droht nun die Todesstrafe.";"Festnahme in Indonesien";2020-07-10 13:45:19;"default";FALSE;"no19_news_free_2020-07-10H13-45-19.png"
"https://www.spiegel.de/bento/kredite-statt-bafoeg-oeffnung-anja-karliczek-sorgt-fuer-neue-probleme-fuer-studierende-a-3b76fc72-9744-4b99-abab-de891c08d36c";"opinion";"Die Bildungsministerin zwingt Studierende, sich zu verschulden";"Selbstständige bekommen Soforthilfe, Studierende nur zinslose Darlehen. Anja Karliczek entscheidet sich gegen die Empfehlung der Jungen in ihrer Partei. Das löst keine Probleme, es schafft nur neue.";"Kredite statt BAföG-Öffnung";2020-04-30 12:09:56;"default";FALSE;"no20_opinion_free_2020-04-30H12-09-56.png"
"https://www.manager-magazin.de/unternehmen/wirecard-warum-das-gerade-in-deutschland-passieren-konnte-a-c8f99aa8-c1dc-4651-81fa-085a42c3cb9c";"opinion";"Warum der Fall Wirecard kein Zufall ist";"Ob Abgasskandal bei Volkswagen, Bilanzskandal bei Wirecard oder der Corona-Skandal beim Großschlachter Tönnies - das Versagen von Unternehmen und Institutionen in Deutschland ist groß.";"Wirtschaftsskandale made in Germany";2020-07-01 00:30:00;"default";FALSE;"no21_opinion_free_2020-07-01H00-30-00.png"
"https://www.spiegel.de/auto/konjunkturpaket-keine-kaufpraemie-fuer-verbrenner-zaesur-fuer-die-autoindustrie-a-cd8c8e91-a9af-4e6d-94d3-454573484bda";"opinion";"Ausgebrannt";"Die Autoindustrie ist mit ihrem Ansinnen gescheitert: Es gibt keine Kaufprämie für Fahrzeuge mit reinem Verbrennungsantrieb. Endlich zeigt die Politik der Branche ihre Grenzen auf - und kümmert sich zugleich um deren Zukunft.";"Keine Kaufprämie für Diesel und Benziner";2020-06-04 11:45:29;"default";FALSE;"no22_opinion_free_2020-06-04H11-45-29.png"
"https://www.spiegel.de/wirtschaft/soziales/rechtspopulismus-und-deutsche-wirtschaftspolitik-kolumne-a-d3a1595e-8f46-4b66-b8bf-ae8b88ed3d95";"opinion";"Als der Mainstream von rechts kam";"Driftet Deutschland wirtschaftspolitisch gerade nach links? Quatsch. Es endet nur womöglich die Zeit, in der Topökonomen mit politisch konservativer bis rechter Schlagseite dominierten.";"Wirtschaftslehre";2020-06-19 12:34:50;"default";FALSE;"no23_opinion_free_2020-06-19H12-34-50.png"
"https://www.spiegel.de/politik/deutschland/zu-viel-des-guten-a-addef168-c044-4d9d-aa86-b763bf33d9ee";"opinion";"Zu viel des Guten";"Wer alles zu potenziellem Rassismus erklärt, wird einiges erreichen, aber keinen gesellschaftlichen Frieden. Multikulti ist schon einmal gescheitert.";"Anti-Rassismus";2020-06-15 13:20:35;"default";FALSE;"no24_opinion_free_2020-06-15H13-20-35.png"
"https://www.spiegel.de/familie/kitas-und-das-coronavirus-wenn-das-kind-nicht-hin-darf-weil-die-nase-laeuft-a-cde0488b-bd74-4f11-b489-9f0e9681896c";"highlight";"Wenn die Nase läuft, geht nichts mehr";"Das Kind schnieft und muss sofort abgeholt werden: Eltern erleben gerade bundesweit, was die neuen Hygienepläne der Kitas bedeuten - und wie abstrus sie sein können. Wie soll das erst im Herbst werden?";"Der neue Kita-Alltag";2020-06-26 16:17:23;"default";FALSE;"no25_highlight_free_2020-06-26H16-17-23.png"
"https://www.spiegel.de/psychologie/petrichor-goetterblut-auf-heissem-stein-kolumne-a-fe987ff2-361f-4b5b-a0ca-41253c545dd9";"opinion";"Götterblut auf heißem Stein";"Wenn Sommerregen auf den Asphalt fällt, weiß die Natur, dass es weitergeht mit dem Leben. Auch unser Autor Frank Patalong wartet darauf - aber der durch Corona erzwungene Bruch mit den Gewohnheiten hat auch gute Seiten.";"Alter! - Die Midlife-Kolumne";2020-06-30 16:59:41;"default";FALSE;"no26_opinion_free_2020-06-30H16-59-41.png"
"https://www.spiegel.de/stil/weinbergschnecken-im-garten-zucchini-fuer-die-schnecken-kolumne-a-586ab5a6-3164-4e7a-bba5-0e17c80f9d1e";"highlight";"Zucchini für die Schnecken";"Weinbergschnecken mögen nur Welkes? Ach wo. Manche scheinen nur darauf zu warten, dass irgendwo im Garten etwas Frisches, Zartgrünes sprießt. Wie nur wird man die ungebetenen Mitesser los?";"Der Wurm drin - die Gartenkolumne";2020-06-28 06:23:07;"default";FALSE;"no27_highlight_free_2020-06-28H06-23-07.png"
"https://www.spiegel.de/stil/s-magazin/fleisch-aus-dem-labor-besser-iss-das-a-00000000-0002-0001-0000-000170854056";"highlight";"Besser iss das";"Weltweit tüfteln Start-ups an Fleisch und Fisch aus Stammzellen, um den Hunger der Menschheit nachhaltig zu stillen. Die Erfolge sind vielversprechend; das Interesse der Gastronomie ist groß.";"Fleisch aus dem Labor";2020-06-05 10:56:28;"default";FALSE;"no28_highlight_free_2020-06-05H10-56-28.png"
"https://www.spiegel.de/kultur/usa-getoeteter-schwarzer-in-minneapolis-er-zaehlt-kolumne-a-f2617c18-9fa8-4410-ac90-a86ab8f1414c";"opinion";"Er zählt";"Wenn in den USA wieder eine schwarze Person durch Polizeigewalt stirbt, ist hierzulande die Empörung über Rassismus groß. Aber vergewissern wir uns damit nicht vor allem selbst, dass wir keine Rassisten sind?";"Rassismusopfer in den USA";2020-05-28 14:17:39;"default";FALSE;"no29_opinion_free_2020-05-28H14-17-39.png"
"https://www.spiegel.de/reise/flugticket-erstattung-nach-corona-stopp-warten-tausende-auf-ihr-geld-a-186d8a11-14cd-4903-a752-ccc64ef54bec";"highlight";"Tausende warten noch auf ihre Flugticket-Erstattung";"Viele Airlines zahlen das Geld für Corona-stornierte Tickets zögerlich aus - auch die jetzt staatlich gerettete Lufthansa. Verbraucherschützer sprechen von systematischem Rechtsbruch. Was können Urlauber tun?";"Gebucht, bezahlt, vertröstet";2020-07-10 10:03:00;"default";FALSE;"no30_highlight_free_2020-07-10H10-03-00.png"
"https://www.spiegel.de/wissenschaft/mensch/motorrad-streit-die-zukunft-zischt-a-155fe290-0e12-48b2-943d-698b77416d12";"opinion";"Die Zukunft zischt";"Deutsche Motorradfahrer demonstrieren zu Tausenden für ihr Recht, weiterhin überall und immer Lärm machen zu dürfen. Der Streit ist symptomatisch: Er zeigt, dass bei uns nicht in die Zukunft gedacht wird.";"Streit über Motorradlärm";2020-07-12 12:08:00;"default";FALSE;"no31_opinion_free_2020-07-12H12-08-00.png"
"https://www.spiegel.de/politik/ausland/donald-trump-kuendigte-erleichterte-einbuergerung-fuer-dreamer-an-weisses-haus-rudert-zurueck-a-6f46936a-147b-45c8-a75d-e2cd8fe08137";"news";"Trump kündigt einfachere Einbürgerung an - Weißes Haus rudert zurück";"In einem Interview hat US-Präsident Trump den Kindern illegal eingewanderter Migranten Hoffnung auf eine schnelle Einbürgerung gemacht. Wenig später wurde die Aussage jedoch relativiert.";"Debatte über \"\"Dreamer\"\"";2020-07-11 09:13:00;"default";FALSE;"no32_news_free_2020-07-11H09-13-00.png"
"https://www.spiegel.de/sport/lara-van-ruijven-amtierende-shorttrack-weltmeisterin-mit-27-jahren-gestorben-a-db1ee194-d206-4072-8d3f-2b662af2d06c";"news";"Niederländische Shorttrack-Weltmeisterin mit 27 Jahren gestorben";"2019 feierte die niederländische Shorttrackerin Lara van Ruijven ihren größten Erfolg und wurde Weltmeisterin. Nachdem sie im Juni schwer erkrankte, ist sie nun mit nur 27 Jahren gestorben.";"Lara van Ruijven";2020-07-10 19:24:12;"default";FALSE;"no33_news_free_2020-07-10H19-24-12.png"
"https://www.manager-magazin.de/unternehmen/autoindustrie/streetscooter-deutsche-post-ruft-wegen-brandgefahr-12-000-fahrzeuge-zurueck-a-4b848cd7-5188-4848-bbf9-fb0a819974fe";"news";"Deutsche Post ruft 12.000 Streetscooter zurück";"Tausende Elektrotransporter vom Typ Streetscooter der Deutschen Post bereiten Probleme. Der Konzern ruft die Fahrzeuge in die Werkstätten.";"Brandgefahr bei Elektro-Lieferwagen";2020-07-13 07:21:20;"default";FALSE;"no34_news_free_2020-07-13H07-21-20.png"
"https://www.spiegel.de/gesundheit/coronavirus-was-bringen-masken-denn-nun-wirklich-a-47b71059-dd24-4716-bc99-65a9ef22726b";"highlight";"Können Masken eine zweite Welle verhindern?";"Im Kampf gegen das Coronavirus galten Masken zunächst nicht als besonders hilfreich. Inzwischen müssen sie an vielen Orten getragen werden. Eine Studie misst ihnen jetzt besondere Bedeutung zu.";"Schutz vor Covid-19";2020-06-12 12:56:46;"default";FALSE;"no35_highlight_free_2020-06-12H12-56-46.png"
"https://www.spiegel.de/politik/deutschland/frauenquote-in-der-cdu-die-angst-vor-der-quote-a-d2323bc5-0a4f-46a1-aa64-de8827182d76";"opinion";"Pragmatisch bleiben, weitermachen!";"Die CDU will beim nächsten Parteitag über eine Frauenquote abstimmen. Immerhin. Doch bei den parteiinternen Quotengegnern setzt bereits die Schnappatmung ein.";"Gleichstellung in der CDU";2020-07-08 16:56:00;"default";FALSE;"no36_opinion_free_2020-07-08H16-56-00.png"
"https://www.spiegel.de/stil/rezept-fuer-quarkkloesschen-in-mohnbutter-a-2e6d3865-2ddb-4c6d-b63c-39ea459bd9d7";"highlight";"Heute gibt es Quarkklößchen in Mohnbutter";"Die Kitas sind immer noch zu, und im Homeoffice gibt es keine Kantine. Da hilft nur eins: selbst kochen. Die Köchin Verena Lugert weiß, wie es geht - schnell und einfach. Und ausnahmsweise darf es auch mal was Süßes sein.";"Nervennahrung";2020-05-11 09:01:00;"default";FALSE;"no37_highlight_free_2020-05-11H09-01-00.png"
"https://www.spiegel.de/stil/rezept-fuer-dutch-babies-mit-lemon-curd-a-aa501492-1369-4d53-b1b1-cea182da6f1f";"highlight";"Am Wochenende gibt es Dutch Babies mit Lemon Curd";"Fluffige Pfannkuchen mit Früchten und Zitronencreme sind ideal zum Brunch. Aber auch salzig kombiniert sind sie köstlich. Unsere Köchin Verena Lugert verrät ihr Rezept - einfach und raffiniert zugleich.";"Nervennahrung";2020-05-23 08:41:43;"default";FALSE;"no38_highlight_free_2020-05-23H08-41-43.png"
"https://www.spiegel.de/reise/wie-ich-von-athen-nach-konstanz-radelte-mit-einem-fremden-a-7cd7e2ad-5656-46e1-837a-885d61c8151f";"highlight";"Wie ich von Athen nach Konstanz radelte - mit einem Fremden";"Besserwisserisch und bevormundend  - so kam Lasse ihr vor. Hier erzählt Theresa Tröndle, was sie auf einer sechswöchigen Radtour mit einem im Internet gefundenen Reisepartner gelernt hat.";"Als man noch reisen durfte";2020-04-06 05:50:00;"default";FALSE;"no39_highlight_free_2020-04-06H05-50-00.png"
"https://www.spiegel.de/wirtschaft/soziales/anstieg-nach-inflation-mieterbund-fordert-bundesweiten-mietenstopp-a-4434ce7c-4d28-4d51-ba3b-e7d1b641e416";"news";"Mieterbund fordert bundesweiten Mietenstopp";"In Berlin trat der Mietendeckel im Februar in Kraft - bis heute ist unklar, ob das rechtlich korrekt war. Nun fordert der Mieterbund eine Regelung für ganz Deutschland, nach der Mieten nur minimal steigen würden.";"Einheitliche Regelung";2020-07-12 15:48:17;"default";FALSE;"no40_news_free_2020-07-12H15-48-17.png"
"https://www.spiegel.de/stil/s-magazin/streetstyles-aus-freiburg-oeko-praktisch-und-farbenfroh-a-00000000-0002-0001-0000-000170147159";"highlight";"Nachhaltig beeindruckt";"Auf den ersten Blick ist Freiburg nicht modisch: Funktionsjacken, Barfußschuhe, Leinen-Looks, wenige Marken und nie High Heels. Aber der zweite Blick zeigt: Es kommt auf die Mischung an - und die Menschen.";"Streetstyles aus Freiburg";2020-05-29 09:15:10;"default";FALSE;"no41_highlight_free_2020-05-29H09-15-10.png"
"https://www.spiegel.de/kultur/tv/streaming-tipps-die-eiskoenigin-2-7500-8-tage-a-617a9d40-f9e3-489b-b009-9c6a3141f2c5";"news";"Diese Filme und Serien lohnen sich";"In \"\"Die Eisprinzessin 2\"\" zeigt Disney, dass Top-Unterhaltung auch ohne Kitsch geht, nach dem Thriller \"\"7500\"\" will man am liebsten nie wieder ein Flugzeug besteigen, und in \"\"8 Tage\"\" endet die Welt.";"Streaming-Fahrplan fürs Wochenende";2020-07-10 15:24:11;"default";FALSE;"no42_news_free_2020-07-10H15-24-11.png"
"https://www.spiegel.de/karriere/purpose-in-unternehmen-die-sinn-frage-a-a9fa3629-fd8c-4c3e-a553-bf0b23c7ecdf";"news";"Die Sinn-Frage";"Unternehmen kommen heute nicht mehr an der Frage vorbei, warum es sie überhaupt gibt. Die Suche nach dem Sinn bringt neue Arbeitsformen hervor. Diese Freiheit schmeckt nicht allen.";"Modernes Arbeiten";2020-07-12 10:18:03;"default";FALSE;"no43_news_free_2020-07-12H10-18-03.png"
"https://www.spiegel.de/tests/kuechen-gadgets-fuer-hobbykoeche-so-klappt-es-mit-der-nudelherstellung-zu-hause-a-c18eb6b8-62f4-4682-bc70-d7d2899bd56a";"highlight";"Hilfe beim Homenoodeling";"Die beste Pasta ist immer noch die, die man selbst gemacht hat. Wir erklären, was man braucht und was beachten muss, damit am Ende Nudeln auf den Teller kommen, die schmecken.";"Küchen-Gadgets für Hobbyköche";2020-05-30 20:13:00;"default";FALSE;"no44_highlight_free_2020-05-30H20-13-00.png"
"https://www.spiegel.de/panorama/justiz/suedafrika-tote-und-verletzte-bei-schiesserei-an-kirche-in-johannesburg-a-60aca17e-5adf-431b-a62b-a11197baa51c";"news";"Mehrere Tote und Verletzte bei Schießerei an Kirche";"Rund 40 Personen wurden festgenommen: In Johannesburg sind bei einer Schießerei an einer Kirche mindestens fünf Menschen getötet worden. Hintergrund könnte ein Streit um das Erbe eines Kirchenführers sein.";"Südafrika";2020-07-12 11:05:47;"default";FALSE;"no45_news_free_2020-07-12H11-05-47.png"
"https://www.manager-magazin.de/ueber-uns/wirecard-siemens-coty-das-war-der-donnerstag-9-7-2020-a-5a846919-e0b8-4e93-8872-bb2bfd856ed4";"opinion";"Der Tag mit einer rettenden Prinzessin";"Jeden Abend fassen wir die wichtigsten Wirtschaftsnews des Tages zusammen. Heute mit dem wachsenden Wirecard-Mysterium, dem Abgang einer Topmanagerin von Siemens und drei neuen Vorständinnen für Coty.";"Newsletter \"\"Der Tag\"\"";2020-07-09 15:42:00;"default";FALSE;"no46_opinion_free_2020-07-09H15-42-00.png"
"https://www.spiegel.de/panorama/justiz/fall-maddie-und-die-medien-eine-archaische-angst-a-3378c2b0-9d71-4b87-905b-0594b0ac6c45";"opinion";"Eine archaische Angst";"Erst kam das Mitgefühl mit den Eltern, dann die Verurteilung: Der Fall Maddie zeigte auch die Schwächen des Journalismus auf. Wie können Medien in Zukunft angemessener berichten?";"Der Fall Maddie und die Medien";2020-06-04 19:36:00;"default";FALSE;"no47_opinion_free_2020-06-04H19-36-00.png"
"https://www.spiegel.de/familie/pflegeheime-und-corona-was-macht-die-heimisolation-mit-den-menschen-a-75ca723e-9729-4f6b-8ade-a6eaa37fec37";"highlight";"\"\"Kommt ihr denn morgen?\"\"";"Ausgerechnet zu Beginn des Lockdowns muss eine alte Frau mit Demenz ins Pflegeheim. Ihre Kinder dürfen wochenlang nicht zu ihr. Die Geschwister beginnen einen Kampf - auf dass ihre Mutter sie nicht vergisst.";"Besuchsverbot im Pflegeheim";2020-06-25 09:20:07;"default";FALSE;"no48_highlight_free_2020-06-25H09-20-07.png"
"https://www.spiegel.de/stil/rezept-fuer-garten-focaccia-a-d6a9f6ff-d6a6-4842-9df9-5bd74a561f49";"highlight";"Heute gibt es Garten-Focaccia";"Die Kinder haben keine Lust, der Mama ein Bild zum Muttertag zu malen? Aber bestimmt mögen sie diesen Fladen belegen und zum Familien-Picknick mitnehmen - am besten gleich heute!";"Nervennahrung";2020-05-09 07:49:29;"default";FALSE;"no49_highlight_free_2020-05-09H07-49-29.png"
"https://www.manager-magazin.de/politik/deutschland/hessen-schlaegt-steuerpauschale-fuers-homeoffice-vor-a-7b937bc5-d5c6-49f9-86b2-6de74eb39777";"news";"Hessen schlägt Steuerpauschale fürs Homeoffice vor";"Die meisten Unternehmen planen mit Homeoffice auch nach der Corona-Krise. Vom Land Hessen kommt ein Vorschlag, den Beschäftigten einen Anreiz in der Einkommensteuer zu geben.";"Fünf Euro Werbungskosten pro Tag";2020-07-13 11:18:55;"default";FALSE;"no50_news_free_2020-07-13H11-18-55.png"
"https://www.spiegel.de/reise/deutschland/deutsches-wanderinstitut-hier-koennen-sie-was-erleben-garantiert-a-01c61313-28d3-4751-a1ee-e91f248bb60f";"highlight";"Hier können Sie was erleben - garantiert";"Was macht einen guten Wanderweg aus? Das Deutsche Wanderinstitut zeichnet Routen aus, auf denen es sich bestens laufen lässt. Hier erklärt einer der Gründer, welche Wege punkten - und womit.";"Zertifizierte Wanderrouten";2020-06-30 14:45:45;"default";FALSE;"no51_highlight_free_2020-06-30H14-45-45.png"
"https://www.spiegel.de/netzwelt/games/watch-dogs-legion-angespielt-wir-sind-legion-a-c2c7083e-2014-4a94-8db3-95158102a9ec";"news";"Widerstand im Brexit-Land";"\"\"Watch Dogs: Legion\"\" spielt in einem kollabierten London nach dem Brexit. Wieder ist Hacken die zentrale Spielmechanik. Das Besondere am dritten Teil der Reihe: Es gibt nicht nur eine Hauptfigur, sondern potenziell Hunderte.";"\"\"Watch Dogs: Legion\"\" angespielt";2020-07-12 19:45:19;"default";FALSE;"no52_news_free_2020-07-12H19-45-19.png"
"https://www.manager-magazin.de/unternehmen/autoindustrie/rivian-tesla-rivale-fuer-elektro-trucks-bekommt-2-5-milliarden-dollar-a-da9e31e3-c593-478d-96fa-19e831fdd91f";"news";"Tesla-Rivale Rivian bekommt 2,5 Milliarden Dollar";"Die Massenproduktion elektrisch betriebener Pickups rückt näher. Mit Investoren wie Ford und Amazon könnte das US-Start-up Rivian noch vor Tesla an den Start gehen.";"Neues Kapital für Elektrolieferwagen";2020-07-10 16:00:00;"default";FALSE;"no53_news_free_2020-07-10H16-00-00.png"
